extension (nm),average force (pN),sd force (pN),average bp unzipped, sd bp unzipped
550,0.280914,0.00294737,0.0136097,0.117458
551,0.283667,0.00296098,0.0136467,0.117619
552,0.286459,0.00297462,0.0136837,0.11778
553,0.28929,0.00298829,0.0137207,0.11794
554,0.292162,0.00300199,0.0137578,0.1181
555,0.295075,0.00301572,0.0137948,0.11826
556,0.298031,0.00302947,0.0138319,0.11842
557,0.301029,0.00304324,0.0138689,0.11858
558,0.30407,0.00305704,0.0139059,0.118739
559,0.307156,0.00307085,0.013943,0.118899
560,0.310287,0.00308468,0.01398,0.119057
561,0.313463,0.00309852,0.014017,0.119216
562,0.316687,0.00311238,0.014054,0.119375
563,0.319958,0.00312624,0.014091,0.119533
564,0.323278,0.00314012,0.0141279,0.119691
565,0.326647,0.00315399,0.0141648,0.119848
566,0.330067,0.00316786,0.0142017,0.120005
567,0.333538,0.00318174,0.0142386,0.120162
568,0.337061,0.00319561,0.0142754,0.120319
569,0.340638,0.00320946,0.0143122,0.120475
570,0.344269,0.00322331,0.014349,0.120631
571,0.347955,0.00323714,0.0143857,0.120786
572,0.351697,0.00325095,0.0144223,0.120941
573,0.355497,0.00326474,0.0144589,0.121096
574,0.359356,0.00327851,0.0144954,0.12125
575,0.363274,0.00329224,0.0145319,0.121403
576,0.367253,0.00330593,0.0145683,0.121557
577,0.371294,0.00331959,0.0146047,0.121709
578,0.375398,0.0033332,0.0146409,0.121861
579,0.379566,0.00334677,0.0146771,0.122013
580,0.3838,0.00336028,0.0147132,0.122164
581,0.388101,0.00337373,0.0147492,0.122315
582,0.39247,0.00338712,0.0147851,0.122465
583,0.396909,0.00340044,0.0148209,0.122614
584,0.401418,0.00341369,0.0148566,0.122763
585,0.406,0.00342686,0.0148922,0.122911
586,0.410656,0.00343994,0.0149276,0.123059
587,0.415386,0.00345292,0.014963,0.123205
588,0.420194,0.00346581,0.0149982,0.123351
589,0.425079,0.0034786,0.0150333,0.123497
590,0.430044,0.00349127,0.0150683,0.123642
591,0.435091,0.00350382,0.0151031,0.123785
592,0.44022,0.00351625,0.0151377,0.123929
593,0.445433,0.00352855,0.0151723,0.124071
594,0.450733,0.0035407,0.0152066,0.124213
595,0.456121,0.0035527,0.0152408,0.124353
596,0.461598,0.00356455,0.0152748,0.124493
597,0.467167,0.00357623,0.0153086,0.124632
598,0.472829,0.00358774,0.0153423,0.12477
599,0.478586,0.00359906,0.0153757,0.124907
600,0.484441,0.00361019,0.015409,0.125043
601,0.490394,0.00362112,0.0154421,0.125178
602,0.496448,0.00363184,0.0154749,0.125313
603,0.502605,0.00364234,0.0155075,0.125446
604,0.508867,0.0036526,0.01554,0.125578
605,0.515236,0.00366263,0.0155721,0.125709
606,0.521715,0.0036724,0.0156041,0.125839
607,0.528305,0.0036819,0.0156358,0.125968
608,0.535008,0.00369113,0.0156672,0.126095
609,0.541828,0.00370007,0.0156984,0.126222
610,0.548766,0.00370871,0.0157293,0.126347
611,0.555824,0.00371704,0.01576,0.126471
612,0.563006,0.00372505,0.0157904,0.126594
613,0.570314,0.00373272,0.0158205,0.126716
614,0.577749,0.00374004,0.0158503,0.126836
615,0.585315,0.00374699,0.0158798,0.126955
616,0.593015,0.00375356,0.015909,0.127073
617,0.60085,0.00375974,0.0159379,0.127189
618,0.608824,0.00376552,0.0159665,0.127304
619,0.616939,0.00377087,0.0159947,0.127417
620,0.625199,0.00377579,0.0160227,0.127529
621,0.633606,0.00378025,0.0160503,0.12764
622,0.642162,0.00378425,0.0160775,0.127749
623,0.650872,0.00378776,0.0161044,0.127857
624,0.659738,0.00379077,0.016131,0.127963
625,0.668762,0.00379326,0.0161571,0.128068
626,0.677949,0.00379522,0.016183,0.128171
627,0.687301,0.00379663,0.0162084,0.128272
628,0.696822,0.00379748,0.0162335,0.128372
629,0.706515,0.00379773,0.0162582,0.128471
630,0.716382,0.00379739,0.0162825,0.128568
631,0.726429,0.00379642,0.0163064,0.128663
632,0.736657,0.00379481,0.01633,0.128756
633,0.74707,0.00379254,0.0163531,0.128848
634,0.757673,0.0037896,0.0163759,0.128938
635,0.768468,0.00378596,0.0163982,0.129027
636,0.779459,0.00378161,0.0164202,0.129114
637,0.79065,0.00377653,0.0164417,0.129199
638,0.802045,0.00377069,0.0164628,0.129283
639,0.813646,0.00376408,0.0164836,0.129365
640,0.825459,0.00375668,0.0165039,0.129445
641,0.837487,0.00374847,0.0165238,0.129524
642,0.849734,0.00373943,0.0165433,0.129601
643,0.862203,0.00372955,0.0165624,0.129676
644,0.874899,0.0037188,0.0165811,0.12975
645,0.887826,0.00370716,0.0165994,0.129822
646,0.900988,0.00369462,0.0166174,0.129893
647,0.914388,0.00368116,0.0166349,0.129962
648,0.928032,0.00366675,0.0166521,0.130029
649,0.941922,0.00365138,0.0166688,0.130095
650,0.956064,0.00363504,0.0166852,0.13016
651,0.97046,0.0036177,0.0167013,0.130223
652,0.985117,0.00359935,0.016717,0.130285
653,1.00004,0.00357998,0.0167324,0.130345
654,1.01523,0.00355955,0.0167474,0.130404
655,1.03069,0.00353807,0.0167621,0.130462
656,1.04642,0.00351551,0.0167765,0.130518
657,1.06244,0.00349185,0.0167907,0.130573
658,1.07874,0.0034671,0.0168045,0.130628
659,1.09533,0.00344122,0.0168181,0.130681
660,1.11222,0.00341421,0.0168315,0.130733
661,1.1294,0.00338606,0.0168446,0.130785
662,1.14689,0.00335676,0.0168575,0.130835
663,1.16468,0.00332629,0.0168703,0.130885
664,1.18278,0.00329464,0.0168829,0.130934
665,1.20119,0.00326182,0.0168954,0.130983
666,1.21992,0.0032278,0.0169078,0.131032
667,1.23898,0.00319258,0.0169201,0.13108
668,1.25836,0.00315616,0.0169323,0.131128
669,1.27807,0.00311853,0.0169445,0.131175
670,1.29812,0.00307968,0.0169568,0.131223
671,1.3185,0.00303963,0.016969,0.131271
672,1.33923,0.00299835,0.0169814,0.131319
673,1.3603,0.00295586,0.0169938,0.131368
674,1.38172,0.00291215,0.0170064,0.131417
675,1.40349,0.00286723,0.0170192,0.131467
676,1.42562,0.00282109,0.0170322,0.131518
677,1.44811,0.00277375,0.0170454,0.13157
678,1.47096,0.0027252,0.017059,0.131623
679,1.49418,0.00267546,0.0170729,0.131677
680,1.51776,0.00262453,0.0170871,0.131732
681,1.54172,0.00257242,0.0171018,0.13179
682,1.56605,0.00251913,0.0171169,0.131849
683,1.59076,0.00246469,0.0171326,0.13191
684,1.61585,0.0024091,0.0171488,0.131973
685,1.64132,0.00235238,0.0171656,0.132039
686,1.66718,0.00229453,0.017183,0.132107
687,1.69342,0.00223558,0.0172012,0.132178
688,1.72005,0.00217554,0.0172201,0.132252
689,1.74708,0.00211443,0.0172398,0.132329
690,1.77449,0.00205226,0.0172603,0.132409
691,1.8023,0.00198906,0.0172818,0.132492
692,1.83051,0.00192483,0.0173042,0.13258
693,1.85911,0.00185961,0.0173276,0.132671
694,1.88811,0.00179341,0.017352,0.132766
695,1.91751,0.00172626,0.0173775,0.132865
696,1.94731,0.00165817,0.0174042,0.132969
697,1.97751,0.00158917,0.0174322,0.133078
698,2.00811,0.00151929,0.0174613,0.133191
699,2.03911,0.00144853,0.0174918,0.133309
700,2.07052,0.00137694,0.0175237,0.133433
701,2.10233,0.00130453,0.0175569,0.133562
702,2.13454,0.00123132,0.0175917,0.133697
703,2.16715,0.00115734,0.017628,0.133837
704,2.20016,0.00108261,0.0176658,0.133983
705,2.23357,0.00100716,0.0177053,0.134136
706,2.26739,0.000931017,0.0177465,0.134295
707,2.3016,0.000854195,0.0177894,0.13446
708,2.33621,0.000776722,0.017834,0.134632
709,2.37122,0.000698622,0.0178806,0.134811
710,2.40662,0.000619917,0.017929,0.134997
711,2.44242,0.00054063,0.0179793,0.13519
712,2.47861,0.000460785,0.0180317,0.135391
713,2.51519,0.000380402,0.018086,0.135599
714,2.55216,0.000299504,0.0181425,0.135815
715,2.58952,0.000218112,0.0182011,0.136039
716,2.62726,0.000136247,0.0182619,0.13627
717,2.66539,5.39269e-05,0.0183249,0.13651
718,2.7039,2.88266e-05,0.0183902,0.136758
719,2.74278,0.000111996,0.0184578,0.137015
720,2.78205,0.000195562,0.0185279,0.13728
721,2.82168,0.000279508,0.0186003,0.137554
722,2.86169,0.000363817,0.0186752,0.137836
723,2.90206,0.000448473,0.0187526,0.138128
724,2.9428,0.000533461,0.0188326,0.138429
725,2.9839,0.000618766,0.0189152,0.138739
726,3.02537,0.000704374,0.0190005,0.139058
727,3.06718,0.000790273,0.0190884,0.139387
728,3.10935,0.000876449,0.0191791,0.139725
729,3.15187,0.000962892,0.0192726,0.140073
730,3.19474,0.00104959,0.0193689,0.14043
731,3.23795,0.00113653,0.0194681,0.140798
732,3.2815,0.00122371,0.0195702,0.141175
733,3.32538,0.00131112,0.0196753,0.141563
734,3.3696,0.00139875,0.0197833,0.14196
735,3.41415,0.00148659,0.0198945,0.142368
736,3.45902,0.00157464,0.0200087,0.142786
737,3.50421,0.00166289,0.0201261,0.143215
738,3.54973,0.00175133,0.0202467,0.143654
739,3.59556,0.00183997,0.0203705,0.144104
740,3.6417,0.0019288,0.0204975,0.144564
741,3.68815,0.00201781,0.0206279,0.145035
742,3.7349,0.00210701,0.0207617,0.145516
743,3.78195,0.00219639,0.0208989,0.146009
744,3.8293,0.00228595,0.0210395,0.146512
745,3.87694,0.0023757,0.0211836,0.147027
746,3.92488,0.00246562,0.0213313,0.147553
747,3.97309,0.00255573,0.0214826,0.148089
748,4.02159,0.00264603,0.0216375,0.148637
749,4.07037,0.00273651,0.0217962,0.149197
750,4.11943,0.00282718,0.0219586,0.149767
751,4.16875,0.00291804,0.0221247,0.150349
752,4.21834,0.0030091,0.0222947,0.150943
753,4.2682,0.00310036,0.0224687,0.151548
754,4.31831,0.00319183,0.0226465,0.152165
755,4.36869,0.00328351,0.0228284,0.152793
756,4.41932,0.0033754,0.0230143,0.153434
757,4.47019,0.00346752,0.0232044,0.154086
758,4.52132,0.00355986,0.0233986,0.15475
759,4.57268,0.00365244,0.023597,0.155426
760,4.62429,0.00374526,0.0237997,0.156114
761,4.67613,0.00383834,0.0240067,0.156815
762,4.7282,0.00393167,0.0242182,0.157527
763,4.78051,0.00402527,0.0244341,0.158252
764,4.83304,0.00411915,0.0246545,0.15899
765,4.88579,0.00421332,0.0248796,0.15974
766,4.93876,0.00430777,0.0251092,0.160502
767,4.99195,0.00440254,0.0253436,0.161277
768,5.04535,0.00449762,0.0255828,0.162065
769,5.09897,0.00459302,0.0258269,0.162866
770,5.15279,0.00468877,0.0260758,0.16368
771,5.20681,0.00478486,0.0263298,0.164506
772,5.26104,0.00488131,0.0265889,0.165346
773,5.31546,0.00497814,0.0268531,0.1662
774,5.37008,0.00507534,0.0271225,0.167066
775,5.42489,0.00517295,0.0273972,0.167947
776,5.47989,0.00527097,0.0276773,0.16884
777,5.53507,0.00536941,0.0279629,0.169748
778,5.59044,0.00546828,0.0282541,0.170669
779,5.64599,0.00556761,0.0285509,0.171605
780,5.70172,0.0056674,0.0288534,0.172554
781,5.75763,0.00576767,0.0291617,0.173518
782,5.8137,0.00586844,0.029476,0.174497
783,5.86995,0.00596972,0.0297963,0.17549
784,5.92637,0.00607152,0.0301226,0.176497
785,5.98295,0.00617387,0.0304552,0.17752
786,6.03969,0.00627677,0.0307941,0.178558
787,6.0966,0.00638025,0.0311395,0.179611
788,6.15366,0.00648433,0.0314913,0.180679
789,6.21088,0.00658901,0.0318498,0.181764
790,6.26825,0.00669432,0.032215,0.182864
791,6.32577,0.00680028,0.0325871,0.18398
792,6.38345,0.00690691,0.0329662,0.185112
793,6.44126,0.00701422,0.0333524,0.186261
794,6.49923,0.00712224,0.0337459,0.187427
795,6.55733,0.00723099,0.0341467,0.18861
796,6.61557,0.00734049,0.034555,0.18981
797,6.67396,0.00745076,0.0349709,0.191028
798,6.73247,0.00756182,0.0353946,0.192263
799,6.79113,0.00767369,0.0358263,0.193517
800,6.84991,0.00778641,0.036266,0.194789
801,6.90882,0.0079,0.0367139,0.19608
802,6.96787,0.00801447,0.0371702,0.197389
803,7.02703,0.00812986,0.037635,0.198719
804,7.08633,0.00824619,0.0381085,0.200068
805,7.14574,0.0083635,0.0385909,0.201437
806,7.20528,0.00848181,0.0390824,0.202827
807,7.26493,0.00860114,0.0395831,0.204238
808,7.3247,0.00872154,0.0400932,0.20567
809,7.38459,0.00884304,0.0406129,0.207124
810,7.44458,0.00896566,0.0411424,0.208601
811,7.5047,0.00908945,0.041682,0.2101
812,7.56492,0.00921443,0.0422317,0.211623
813,7.62525,0.00934065,0.042792,0.213169
814,7.68569,0.00946814,0.0433628,0.21474
815,7.74623,0.00959695,0.0439446,0.216337
816,7.80688,0.00972711,0.0445375,0.217959
817,7.86763,0.00985868,0.0451418,0.219607
818,7.92848,0.00999169,0.0457577,0.221283
819,7.98943,0.0101262,0.0463856,0.222986
820,8.05047,0.0102622,0.0470256,0.224718
821,8.11162,0.0103999,0.0476781,0.226479
822,8.17286,0.0105392,0.0483434,0.22827
823,8.23419,0.0106802,0.0490218,0.230093
824,8.29562,0.010823,0.0497135,0.231948
825,8.35714,0.0109676,0.050419,0.233836
826,8.41875,0.0111141,0.0511385,0.235757
827,8.48044,0.0112626,0.0518725,0.237715
828,8.54223,0.0114131,0.0526213,0.239708
829,8.6041,0.0115657,0.0533852,0.241739
830,8.66605,0.0117205,0.0541648,0.243809
831,8.72809,0.0118776,0.0549603,0.245919
832,8.79021,0.0120371,0.0557724,0.248071
833,8.85242,0.0121991,0.0566013,0.250266
834,8.9147,0.0123636,0.0574476,0.252506
835,8.97706,0.0125307,0.0583118,0.254793
836,9.0395,0.0127007,0.0591944,0.257128
837,9.10202,0.0128735,0.060096,0.259513
838,9.16461,0.0130494,0.0610171,0.26195
839,9.22728,0.0132284,0.0619584,0.264442
840,9.29002,0.0134107,0.0629204,0.26699
841,9.35284,0.0135964,0.0639038,0.269597
842,9.41572,0.0137857,0.0649094,0.272266
843,9.47868,0.0139788,0.0659379,0.274999
844,9.5417,0.0141757,0.06699,0.277799
845,9.6048,0.0143768,0.0680666,0.28067
846,9.66796,0.0145822,0.0691684,0.283614
847,9.73119,0.0147921,0.0702966,0.286634
848,9.79448,0.0150067,0.0714519,0.289735
849,9.85784,0.0152263,0.0726353,0.29292
850,9.92126,0.0154511,0.0738481,0.296194
851,9.98475,0.0156814,0.0750913,0.29956
852,10.0483,0.0159174,0.0763661,0.303024
853,10.1119,0.0161595,0.0776738,0.306591
854,10.1756,0.016408,0.0790158,0.310264
855,10.2393,0.0166632,0.0803935,0.314052
856,10.3031,0.0169255,0.0818084,0.317958
857,10.3669,0.0171952,0.0832623,0.32199
858,10.4308,0.0174729,0.0847568,0.326154
859,10.4948,0.0177588,0.0862938,0.330458
860,10.5588,0.0180535,0.0878754,0.334909
861,10.6229,0.0183575,0.0895037,0.339516
862,10.687,0.0186714,0.0911809,0.344287
863,10.7512,0.0189956,0.0929095,0.349232
864,10.8154,0.0193309,0.0946922,0.354361
865,10.8797,0.0196778,0.0965318,0.359683
866,10.944,0.020037,0.0984313,0.365212
867,11.0084,0.0204094,0.100394,0.370959
868,11.0728,0.0207956,0.102424,0.376937
869,11.1373,0.0211966,0.104524,0.38316
870,11.2018,0.0216132,0.106699,0.389643
871,11.2663,0.0220465,0.108953,0.396402
872,11.3309,0.0224975,0.111291,0.403453
873,11.3956,0.0229674,0.113718,0.410817
874,11.4603,0.0234572,0.11624,0.418511
875,11.525,0.0239683,0.118863,0.426557
876,11.5898,0.0245022,0.121594,0.434977
877,11.6546,0.0250603,0.12444,0.443797
878,11.7195,0.0256441,0.127409,0.453041
879,11.7844,0.0262555,0.13051,0.462738
880,11.8493,0.0268963,0.133752,0.472918
881,11.9143,0.0275685,0.137145,0.483613
882,11.9793,0.0282742,0.140701,0.494859
883,12.0443,0.0290159,0.144433,0.506692
884,12.1093,0.0297959,0.148353,0.519154
885,12.1744,0.030617,0.152478,0.532288
886,12.2396,0.0314822,0.156824,0.546142
887,12.3047,0.0323947,0.161408,0.560769
888,12.3699,0.033358,0.166252,0.576223
889,12.4351,0.0343758,0.171378,0.592567
890,12.5003,0.0354522,0.176811,0.609866
891,12.5655,0.0365919,0.182578,0.628193
892,12.6308,0.0377997,0.188711,0.647629
893,12.6961,0.039081,0.195243,0.66826
894,12.7613,0.0404417,0.202214,0.690182
895,12.8266,0.0418885,0.209666,0.713501
896,12.8919,0.0434285,0.217649,0.738332
897,12.9572,0.0450697,0.226216,0.764807
898,13.0225,0.0468211,0.235429,0.793066
899,13.0878,0.0486923,0.24536,0.823269
900,13.1531,0.0506944,0.256086,0.855594
901,13.2183,0.0528396,0.267698,0.890237
902,13.2836,0.0551416,0.2803,0.92742
903,13.3488,0.0576157,0.294009,0.96739
904,13.4139,0.0602791,0.308963,1.01043
905,13.479,0.0631511,0.325317,1.05684
906,13.544,0.0662536,0.343254,1.10698
907,13.609,0.069611,0.362984,1.16125
908,13.6739,0.073251,0.384753,1.22009
909,13.7386,0.0772047,0.408849,1.28401
910,13.8032,0.0815075,0.435607,1.35357
911,13.8677,0.0861989,0.465425,1.42942
912,13.932,0.0913236,0.498772,1.51226
913,13.996,0.0969317,0.536202,1.60293
914,14.0598,0.10308,0.578376,1.7023
915,14.1233,0.10983,0.626079,1.8114
916,14.1864,0.117253,0.680249,1.93135
917,14.2491,0.125425,0.74201,2.06339
918,14.3112,0.134431,0.812706,2.20885
919,14.3728,0.144362,0.89395,2.36921
920,14.4335,0.155316,0.987675,2.54602
921,14.4934,0.167396,1.0962,2.74092
922,14.5522,0.180704,1.22228,2.95554
923,14.6098,0.195344,1.3692,3.19151
924,14.6658,0.211409,1.54086,3.45029
925,14.7201,0.228976,1.74181,3.73307
926,14.7722,0.248093,1.97732,4.04057
927,14.8218,0.268764,2.2534,4.37281
928,14.8685,0.290933,2.57676,4.72878
929,14.9118,0.314455,2.95463,5.10612
930,14.9512,0.339081,3.3945,5.50069
931,14.9864,0.364424,3.90368,5.90627
932,15.0168,0.389952,4.48858,6.31418
933,15.0421,0.414973,5.15385,6.71329
934,15.0623,0.438654,5.90138,7.0902
935,15.0775,0.460061,6.72923,7.42993
936,15.0879,0.478229,7.63081,7.71708
937,15.0945,0.492261,8.59451,7.93738
938,15.098,0.501437,9.60397,8.07944
939,15.0999,0.505315,10.6392,8.1364
940,15.1014,0.503801,11.6784,8.10695
941,15.1039,0.497163,12.6999,7.99562
942,15.1086,0.485995,13.6845,7.81208
943,15.1164,0.471126,14.6169,7.56975
944,15.1281,0.453512,15.4863,7.28402
945,15.144,0.434127,16.287,6.97047
946,15.1642,0.413867,17.0172,6.64342
947,15.1887,0.393494,17.6788,6.31497
948,15.2172,0.373603,18.2757,5.99456
949,15.2493,0.354623,18.8135,5.68894
950,15.2847,0.336831,19.2981,5.40249
951,15.3231,0.320382,19.7358,5.13758
952,15.364,0.305336,20.1324,4.89515
953,15.4071,0.291692,20.4933,4.67516
954,15.4521,0.279413,20.8234,4.47706
955,15.4987,0.268451,21.1271,4.30008
956,15.5468,0.258762,21.4082,4.14358
957,15.5961,0.250322,21.6702,4.00727
958,15.6464,0.243141,21.9162,3.89137
959,15.6975,0.237269,22.1493,3.7968
960,15.7492,0.232809,22.3725,3.72533
961,15.8014,0.229927,22.5886,3.67972
962,15.8538,0.228856,22.8012,3.66384
963,15.9062,0.229906,23.0138,3.68275
964,15.9584,0.23346,23.2308,3.74269
965,16.01,0.239968,23.4576,3.85086
966,16.0606,0.249924,23.7007,4.01514
967,16.1096,0.263831,23.9684,4.24346
968,16.1566,0.282159,24.2713,4.54309
969,16.2005,0.305282,24.6224,4.91972
970,16.2405,0.333405,25.038,5.37631
971,16.2753,0.366479,25.5375,5.91164
972,16.3034,0.404079,26.1436,6.51854
973,16.3234,0.445276,26.8803,7.18169
974,16.3338,0.488498,27.7711,7.87556
975,16.3334,0.531448,28.834,8.56299
976,16.3218,0.571141,30.076,9.19597
977,16.2996,0.604155,31.4868,9.71969
978,16.2687,0.627127,33.0344,10.0805
979,16.2323,0.637419,34.6655,10.2368
980,16.1949,0.633752,36.3119,10.1687
981,16.1607,0.616549,37.9024,9.88408
982,16.1336,0.587822,39.3759,9.41584
983,16.1163,0.550669,40.6904,8.81434
984,16.11,0.508605,41.8264,8.13632
985,16.1147,0.464973,42.7846,7.43556
986,16.1296,0.422579,43.58,6.75706
987,16.1532,0.383571,44.2357,6.13522
988,16.1839,0.34948,44.7779,5.59445
989,16.2201,0.321334,45.2322,5.15102
990,16.2603,0.29977,45.6223,4.81488
991,16.3033,0.285114,45.969,4.59075
992,16.3479,0.277401,46.2907,4.47859
993,16.3931,0.2764,46.6037,4.47403
994,16.4381,0.281646,46.9227,4.56899
995,16.4818,0.292506,47.2614,4.75291
996,16.5235,0.308249,47.6331,5.01391
997,16.5624,0.328098,48.0508,5.3394
998,16.5977,0.351229,48.5274,5.7162
999,16.6287,0.376753,49.0749,6.13003
1000,16.6546,0.403671,49.7041,6.56487
1001,16.6749,0.430848,50.4234,7.00249
1002,16.6893,0.457013,51.2372,7.42249
1003,16.6978,0.480809,52.1446,7.80314
1004,16.701,0.500893,53.1383,8.12305
1005,16.6996,0.516089,54.2038,8.36361
1006,16.6949,0.52556,55.3208,8.51177
1007,16.6885,0.528961,56.4647,8.56254
1008,16.6819,0.526538,57.6099,8.52051
1009,16.6766,0.519137,58.7331,8.39996
1010,16.6737,0.508129,59.8167,8.22369
1011,16.6738,0.495291,60.8505,8.02105
1012,16.6771,0.482677,61.8329,7.82604
1013,16.6831,0.472557,62.7713,7.67641
1014,16.691,0.467454,63.6818,7.61479
1015,16.6991,0.470359,64.5909,7.69244
1016,16.705,0.485084,65.5389,7.97575
1017,16.7051,0.516676,66.5878,8.55282
1018,16.6936,0.571455,67.8361,9.5334
1019,16.6613,0.656006,69.4411,11.0302
1020,16.5941,0.774187,71.6453,13.1074
1021,16.4726,0.921438,74.7799,15.6836
1022,16.2772,1.07714,79.1836,18.402
1023,16.0017,1.20109,84.9619,20.5703
1024,15.6717,1.24656,91.6765,21.3844
1025,15.344,1.19102,98.3501,20.4576
1026,15.0754,1.05481,104.004,18.1402
1027,14.8916,0.883278,108.199,15.2131
1028,14.786,0.716219,111.049,12.3621
1029,14.7381,0.574827,112.905,9.95247
1030,14.728,0.465089,114.112,8.08764
1031,14.7409,0.385038,114.922,6.73338
1032,14.7673,0.329738,115.499,5.80367
1033,14.8016,0.293712,115.943,5.20299
1034,14.8403,0.271962,116.311,4.84462
1035,14.8813,0.260397,116.639,4.65823
1036,14.9233,0.25595,116.951,4.59174
1037,14.9657,0.256485,117.258,4.6093
1038,15.0077,0.260593,117.572,4.68739
1039,15.049,0.267367,117.9,4.81093
1040,15.0893,0.276221,118.248,4.97017
1041,15.1281,0.286762,118.621,5.15851
1042,15.1653,0.298701,119.024,5.37109
1043,15.2005,0.311811,119.462,5.60403
1044,15.2335,0.325892,119.94,5.85396
1045,15.2641,0.340763,120.462,6.11789
1046,15.2919,0.356266,121.032,6.39323
1047,15.3168,0.372271,121.655,6.67801
